SMILES,SELFIES,COLUMN DENSITY,STD,anchor,distance,gpr_column,uncertainty
[C-]#CC#CC#CC#C,[C-1][#C][C][#C][C][#C][C][#C],11.838184779579073,1.3968954625912242,CC#CC#CC#N,0.06498187,[11.83818478],[1.39689546]
C#CC=COC,[C][#C][C][=C][O][C],11.915922624745445,1.3706261582979933,CC#CC#CC#N,0.06511785,[11.91592262],[1.37062616]
[C-]#[N+]C=CC,[C-1][#N+1][C][=C][C],11.98049527316936,1.3820861613255153,CC#CC#CC#N,0.06533822,[11.98049527],[1.38208616]
OC=C1C=CC=C1,[O][C][=C][C][=C][C][=C][Ring1][Branch1],11.851679641437231,1.4254261334125973,CC#CC#CC#N,0.06560613,[11.85167964],[1.42542613]
N#CC#CC#[NH+],[N][#C][C][#C][C][#NH1+1],11.667121808294214,1.366001205640376,CC#CC#CC#N,0.06575848,[11.66712181],[1.36600121]
[CH+]=[C]C=C,[CH1+1][=CH0][C][=C],12.41401241751741,1.3441572362403436,CC#CC#CC#N,0.06579986,[12.41401242],[1.34415724]
[SiH+],[SiH1+1],12.830630733927924,1.3256721068807042,CC#CC#CC#N,0.06617788,[12.83063073],[1.32567211]
c1ccc2c(c1)CCN2,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][N][Ring1][=Branch1],12.200843088593116,1.424620064580572,CC#CC#CC#N,0.06630848,[12.20084309],[1.42462006]
C#C/C=C\C,[C][#C][/C][=C][\C],12.001796834759501,1.3745639700226844,CC#CC#CC#N,0.066843316,[12.00179683],[1.37456397]
C1=CC1,[C][=C][C][Ring1][Ring1],12.362779401114762,1.3719793920437884,CC#CC#CC#N,0.06695449,[12.3627794],[1.37197939]
[C+]#N,[C+1][#N],12.782791273672842,1.357766655781225,CC#CC#CC#N,0.06702824,[12.78279127],[1.35776666]
N#CCN,[N][#C][C][N],11.8572022795011,1.3720217909247319,CC#CC#CC#N,0.06734278,[11.85720228],[1.37202179]
CN1CC=CC1,[C][N][C][C][=C][C][Ring1][Branch1],11.796600546504758,1.4165876099828552,CC#CC#CC#N,0.06740438,[11.79660055],[1.41658761]
[C]#CC#CC#CC#[C+],[CH0][#C][C][#C][C][#C][C][#C+1],11.87516454238781,1.38752435650306,CC#CC#N,0.00932388,[11.87516454],[1.38752436]
C=C(N)[O-],[C][=C][Branch1][C][N][O-1],11.731494325159376,1.3977909034721263,CC#CC#N,0.03697513,[11.73149433],[1.3977909]
N#Cc1csc2ccccc12,[N][#C][C][=C][S][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1],12.03206963306371,1.4606008992259538,CC#CC#N,0.038213644,[12.03206963],[1.4606009]
CC1C=CC=C1,[C][C][C][=C][C][=C][Ring1][Branch1],11.826564470997617,1.4033419568671262,CC#CC#N,0.038427077,[11.82656447],[1.40334196]
C#CCSCC#C,[C][#C][C][S][C][C][#C],12.147075998836337,1.3916717977433213,CC#CC#N,0.03856449,[12.147076],[1.3916718]
CC#CC#CC#CC#[NH+],[C][C][#C][C][#C][C][#C][C][#NH1+1],11.863844287153023,1.3720075526060256,CC#CC#N,0.038877334,[11.86384429],[1.37200755]
C#C[CH2+],[C][#C][CH2+1],12.64730367339325,1.3356591870337244,CC#CC#N,0.041069567,[12.64730367],[1.33565919]
[CH]=[CH+],[CH1][=CH1+1],13.02551502848955,1.327897111727043,CC#CC#N,0.041823767,[13.02551503],[1.32789711]
C=C[CH-]C,[C][=C][CH1-1][C],12.275747475632182,1.3651385943938696,CC#CC#N,0.044832647,[12.27574748],[1.36513859]
C=CCOC=O,[C][=C][C][O][C][=O],11.745971058114838,1.3975447617623853,CC#CC#N,0.04608926,[11.74597106],[1.39754476]
[NH]N,[NH1][N],12.562484455124029,1.3483933220225288,CC#CC#N,0.04646792,[12.56248446],[1.34839332]
C#CCC#CC#CC,[C][#C][C][C][#C][C][#C][C],12.085394118680803,1.3663703312150732,CC#CC#N,0.047865417,[12.08539412],[1.36637033]
O=CNC=O,[O][=C][N][C][=O],11.819425476276955,1.3900577305201636,CC#CC#N,0.048208393,[11.81942548],[1.39005773]
C#CCN=C1C=CCO1,[C][#C][C][N][=C][C][=C][C][O][Ring1][Branch1],11.83510696020912,1.431473554687503,CC#CC#N,0.04910637,[11.83510696],[1.43147355]
[CH2]C,[CH2][C],12.974967571128548,1.3282552798606915,CC#CC#N,0.049429998,[12.97496757],[1.32825528]
c1css1,[C][=C][S][S][Ring1][Ring2],12.192665610544653,1.4106597371203906,CC#CC#N,0.049822897,[12.19266561],[1.41065974]
C#CC1C=CCO1,[C][#C][C][C][=C][C][O][Ring1][Branch1],11.94519367297574,1.4123509242792054,CC#CC#N,0.04997019,[11.94519367],[1.41235092]
C=C1C=CC1=C,[C][=C][C][=C][C][Ring1][Ring2][=C],11.794800155129188,1.410976867127699,CC#CC#N,0.050986942,[11.79480016],[1.41097687]
C[C@@H]1C=Cc2ccccc21,[C][C@@H1][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],12.029366276067677,1.4557232967946578,CC#CC#N,0.05332697,[12.02936628],[1.4557233]
C=NC,[C][=N][C],12.361327224307582,1.3404634802535653,CC#CC#N,0.05415884,[12.36132722],[1.34046348]
CCCC=NC,[C][C][C][C][=N][C],11.940969277822228,1.4271598216881474,CC#CC#N,0.054537136,[11.94096928],[1.42715982]
C[S-],[C][S-1],12.852544403806792,1.315949333801782,CC#CC#N,0.05487971,[12.8525444],[1.31594933]
[CH2-]C,[CH2-1][C],12.766501231104321,1.3308100703631696,CC#CC#N,0.055115893,[12.76650123],[1.33081007]
CONC=O,[C][O][N][C][=O],11.74027941080174,1.3991716628418822,CC#CC#N,0.055168502,[11.74027941],[1.39917166]
[CH]=CC#CC#N,[CH1][=C][C][#C][C][#N],12.380803191551573,1.3674354520736103,CC#CC#N,0.056058824,[12.38080319],[1.36743545]
c1ccc2c(c1)COC2,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][O][C][Ring1][=Branch1],12.184105119536028,1.429980954318503,CC#CC#N,0.056217134,[12.18410512],[1.42998095]
[C+]#C[N],[C+1][#C][NH0],12.744009482387442,1.343253570103742,CC#CC#N,0.05641198,[12.74400948],[1.34325357]
N#CC=CO,[N][#C][C][=C][O],11.911363760875105,1.3816458643650082,CC#CC#N,0.05650102,[11.91136376],[1.38164586]
C[C@H]1C[C@@H]1N,[C][C@H1][C][C@@H1][Ring1][Ring1][N],12.204648982205935,1.4073606515900352,CC#CC#N,0.056551784,[12.20464898],[1.40736065]
CC=C1C=CCC1,[C][C][=C][C][=C][C][C][Ring1][Branch1],11.83512823468235,1.4191216090712289,CC#CC#N,0.05718813,[11.83512823],[1.41912161]
OCC1=CC=CC1,[O][C][C][=C][C][=C][C][Ring1][Branch1],11.836329666278806,1.4213722499254908,CC#CC#N,0.057263453,[11.83632967],[1.42137225]
N#Cc1ccc2ccccc2c1,[N][#C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],12.026882947072014,1.4630518808081578,CC#CC#N,0.057587646,[12.02688295],[1.46305188]
C#[S+],[C][#S+1],13.332682565693375,1.0824774725547774,CC#CC#N,0.058605492,[13.33268257],[1.08247747]
C=C(C)/C=N\O,[C][=C][Branch1][C][C][/C][=N][\O],11.840210645783602,1.4022330149609572,CC#CC#N,0.058845695,[11.84021065],[1.40223301]
[N+],[N+1],12.751532384955356,1.3427017746905365,CC#CC#N,0.059237316,[12.75153238],[1.34270177]
C#CC(C)C#CC#CC,[C][#C][C][Branch1][C][C][C][#C][C][#C][C],12.087560619967263,1.446739813378808,CC#CC#N,0.05999817,[12.08756062],[1.44673981]
N#CCc1ccc2ccccc2c1,[N][#C][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],12.055460588305067,1.4672853595095385,CC#CC#N,0.060011182,[12.05546059],[1.46728536]
N#CSCC=Cc1ccccc1,[N][#C][S][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1],12.004691203398297,1.456407034390832,CC#CC#N,0.06030913,[12.0046912],[1.45640703]
C#CCOC=O,[C][#C][C][O][C][=O],11.967071309401154,1.3759474865332213,CC#CC#N,0.060370754,[11.96707131],[1.37594749]
C#CCCC#N,[C][#C][C][C][C][#N],12.267629365298035,1.3593422232519439,CC#CC#N,0.060383115,[12.26762937],[1.35934222]
CC=CO,[C][C][=C][O],12.043990569379407,1.3528756770826835,CC#CC#N,0.060523786,[12.04399057],[1.35287568]
CN=C(C)C,[C][N][=C][Branch1][C][C][C],11.800359401361325,1.4281227750301062,CC#CC#N,0.060530905,[11.8003594],[1.42812278]
CC(=O)C=[N+]=[N-],[C][C][=Branch1][C][=O][C][=N+1][=N-1],11.81540133476382,1.425809314412179,CC#CC#N,0.060843278,[11.81540133],[1.42580931]
C#CC#CCCC#N,[C][#C][C][#C][C][C][C][#N],12.203735036361907,1.3843702626257852,CC#CC#N,0.061301827,[12.20373504],[1.38437026]
CC(=O)S,[C][C][=Branch1][C][=O][S],11.877823942116022,1.4144038052778793,CC#CC#N,0.06130865,[11.87782394],[1.41440381]
C=CC(C)O,[C][=C][C][Branch1][C][C][O],11.778144352785128,1.4118739077011895,CC#CC#N,0.0615274,[11.77814435],[1.41187391]
C#CCN=COC,[C][#C][C][N][=C][O][C],11.770751503114983,1.4043678951120468,CC#CC#N,0.06169146,[11.7707515],[1.4043679]
CC(=O)CC#N,[C][C][=Branch1][C][=O][C][C][#N],11.96858003245669,1.4420996328015965,CC#CC#N,0.06173384,[11.96858003],[1.44209963]
C=C=C=COCC,[C][=C][=C][=C][O][C][C],11.694072559026809,1.4135263398666509,CC#CC#N,0.06201883,[11.69407256],[1.41352634]
C/C=C/C=C/C,[C][/C][=C][/C][=C][/C],11.751117378484977,1.4380352541473447,CC#CC#N,0.062109746,[11.75111738],[1.43803525]
C=C[CH]C,[C][=C][CH1][C],12.372955091080541,1.3593049016618641,CC#CC#N,0.062387135,[12.37295509],[1.3593049]
CC#CC#C[C+]=C=[N],[C][C][#C][C][#C][C+1][=C][=NH0],11.824111804923543,1.3906396043322227,CC#CC#N,0.062412083,[11.8241118],[1.3906396]
[CH2]C#N,[CH2][C][#N],13.522821712904896,1.0743172117178212,CC#CC#N,0.06242369,[13.52282171],[1.07431721]
N#CN=C=O,[N][#C][N][=C][=O],11.78583844994563,1.4019883273091125,CC#CC#N,0.062437907,[11.78583845],[1.40198833]
N#CCCO,[N][#C][C][C][O],11.9317560188869,1.3719362160938344,CC#CC#N,0.06250838,[11.93175602],[1.37193622]
C[N+]1=CCCC1,[C][N+1][=C][C][C][C][Ring1][Branch1],11.856394894917843,1.4105333890872502,CC#CC#N,0.06268311,[11.85639489],[1.41053339]
CCCOC,[C][C][C][O][C],11.917838128713813,1.4076495252649097,CC#CC#N,0.062785394,[11.91783813],[1.40764953]
CNO,[C][N][O],12.09443714798854,1.3591862074803658,CC#CC#N,0.06281253,[12.09443715],[1.35918621]
C[SiH2]C,[C][SiH2][C],12.25359062689218,1.3540017423115758,CC#CC#N,0.062849924,[12.25359063],[1.35400174]
C/C=C/C=C/CC,[C][/C][=C][/C][=C][/C][C],11.737643168647084,1.4456946040394745,CC#CC#N,0.06305349,[11.73764317],[1.4456946]
C/C=C/OCC,[C][/C][=C][/O][C][C],11.74795056940905,1.4029521909634795,CC#CC#N,0.063135326,[11.74795057],[1.40295219]
C1=CSC1,[C][=C][S][C][Ring1][Ring2],12.09771868202189,1.389429479115429,CC#CC#N,0.06358983,[12.09771868],[1.38942948]
NC(=O)CCO,[N][C][=Branch1][C][=O][C][C][O],11.851857511684198,1.445045593272003,CC#CC#N,0.06386145,[11.85185751],[1.44504559]
C#CCCC,[C][#C][C][C][C],12.199983700533062,1.362147180810901,CC#CC#N,0.06386505,[12.1999837],[1.36214718]
C#CC#CCC#CCO,[C][#C][C][#C][C][C][#C][C][O],12.088695630668152,1.3921343748987065,CC#CC#N,0.06418069,[12.08869563],[1.39213437]
C#C/C=C/CC,[C][#C][/C][=C][/C][C],11.734392674342311,1.3939863837362614,CC#CC#N,0.06425668,[11.73439267],[1.39398638]
C[CH]OC,[C][CH1][O][C],12.250985129614127,1.3812622653771327,CC#CC#N,0.06434231,[12.25098513],[1.38126227]
C#CC#CC#CC#N,[C][#C][C][#C][C][#C][C][#N],12.207620019295275,1.353516833611374,CC#CC#N,0.06468107,[12.20762002],[1.35351683]
C/C=C/CC#N,[C][/C][=C][/C][C][#N],11.827228716762408,1.4127345494436727,CC#CC#N,0.0652307,[11.82722872],[1.41273455]
C#CC1=CCC=CC=C1,[C][#C][C][=C][C][C][=C][C][=C][Ring1][#Branch1],11.915209701748616,1.4277125053607371,CC#CC#N,0.06533722,[11.9152097],[1.42771251]
[C]1=C=C1,[CH0][=C][=C][Ring1][Ring1],12.409268978881382,1.4046147961906543,CC#CC#N,0.06569575,[12.40926898],[1.4046148]
O=c1cc1,[O][=C][C][=C][Ring1][Ring1],12.207733981571971,1.4001620225785483,N#[NH+],0.0335517,[12.20773398],[1.40016202]
[C]#CC#CC#C,[CH0][#C][C][#C][C][#C],12.100221905467087,1.3766587336984144,N#[NH+],0.033923898,[12.10022191],[1.37665873]
N[C@@H]1C[C@H]1N,[N][C@@H1][C][C@H1][Ring1][Ring1][N],12.174850478063453,1.40325322845023,N#[NH+],0.033950772,[12.17485048],[1.40325323]
C[C@H](N)c1ccco1,[C][C@H1][Branch1][C][N][C][=C][C][=C][O][Ring1][Branch1],11.885247805776011,1.4321439783551075,N#[NH+],0.033964865,[11.88524781],[1.43214398]
C=CCCC=C,[C][=C][C][C][C][=C],11.757446705587375,1.403091340206023,N#[NH+],0.035525724,[11.75744671],[1.40309134]
C=CCC(=O)O,[C][=C][C][C][=Branch1][C][=O][O],11.804351528361126,1.4299628952073948,N#[NH+],0.03723149,[11.80435153],[1.4299629]
CO[C@@H]1C[C@H]1N,[C][O][C@@H1][C][C@H1][Ring1][Ring1][N],12.124365756403574,1.4170662710245745,N#[NH+],0.03785607,[12.12436576],[1.41706627]
[CH]=O,[CH1][=O],12.992991518480595,1.3074613340733063,N#[NH+],0.038145233,[12.99299152],[1.30746133]
C1=CSCO1,[C][=C][S][C][O][Ring1][Branch1],12.032257899368206,1.408308507935002,N#[NH+],0.039458632,[12.0322579],[1.40830851]
CC#CCCC#CC#N,[C][C][#C][C][C][C][#C][C][#N],12.126998840715773,1.4299861224490182,N#[NH+],0.039951544,[12.12699884],[1.42998612]
C=C/C=C/C=C,[C][=C][/C][=C][/C][=C],11.721020541729187,1.4219533233891315,N#[NH+],0.040301967,[11.72102054],[1.42195332]
C=CCOC,[C][=C][C][O][C],11.833654150152261,1.3783538423876767,N#[NH+],0.041957617,[11.83365415],[1.37835384]
